Admonition Angel,2010-02-05,W,6,{3}{W}{W}{W},Creature
Adorable Kitten,2017-12-08,W,1,{W},Creature
Adorned Pouncer,2017-07-14,W,2,{1}{W},Creature
Adrenaline Jockey,2025-02-14,R,3,{2}{R},Creature
Adrestia,2024-07-05,,3,{3},Artifact
Adriana's Valor,2016-08-26,W,0,,Conspiracy
"Adriana, Captain of the Guard",2016-08-26,RW,5,{3}{R}{W},Creature
"Adric, Mathematical Genius",2023-10-13,U,2,{1}{U},Creature
"Adrix and Nev, Twincasters",2021-04-23,GU,4,{2}{G}{U},Creature
"Adrix and Nev, Twincasters // Adrix and Nev, Twincasters",2021-04-23,GU,4,{2}{G}{U},Creature
Adult Gold Dragon,2021-07-23,RW,5,{3}{R}{W},Creature
Adun Oakenshield,1994-06-01,BGR,3,{B}{R}{G},Creature
Advance Scout,1997-10-14,W,2,{1}{W},Creature
Advanced Hoverguard,2004-06-04,U,4,{3}{U},Creature
Advanced Stitchwing,2016-07-22,U,5,{3}{U}{U},Creature
Advantageous Proclamation,2014-06-06,,0,,Conspiracy
Advent of the Wurm,2013-05-03,GW,4,{1}{G}{G}{W},Instant
Adventure Awaits,2020-09-25,G,2,{1}{G},Sorcery
Adventurer Beguiler,2023-02-15,U,5,{4}{U},Creature
Adventurers' Guildhouse,1994-06-01,,0,,Land
Adventuring Gear,2009-10-02,,1,{1},Artifact
Adventurous Impulse,2018-04-27,G,1,{G},Sorcery
Adverse Conditions,2015-10-02,U,4,{3}{U},Instant
Advice from the Fae,2008-05-02,U,6,{2/U}{2/U}{2/U},Sorcery
Advocate of the Beast,2013-07-19,G,3,{2}{G},Creature
"Adéwalé, Breaker of Chains",2024-07-05,BU,3,{1}{U}{B},Creature
"Aegar, the Freezing Flame",2021-02-05,RU,3,{1}{U}{R},Creature
Aegis Angel,2011-07-15,W,6,{4}{W}{W},Creature
Aegis Automaton,2017-01-20,W,2,{2},Artifact;Creature
Aegis Turtle,2020-04-24,U,1,{U},Creature
Aegis of Honor,2001-10-01,W,1,{W},Enchantment
Aegis of the Gods,2014-05-02,W,2,{1}{W},Enchantment;Creature
Aegis of the Heavens,2018-07-13,W,2,{1}{W},Instant
Aegis of the Legion,2024-02-23,RW,2,{R}{W},Artifact
Aegis of the Meek,1995-06-03,,3,{3},Artifact
Aeolipile,1994-11-01,,2,{2},Artifact
Aeon Chronicler,2007-02-02,U,5,{3}{U}{U},Creature
Aeon Engine,2019-08-23,,5,{5},Artifact
Aerathi Berserker,1994-06-01,R,5,{2}{R}{R}{R},Creature
Aerial Assault,2019-07-12,W,3,{2}{W},Sorcery
Aerial Boost,2023-04-21,W,2,{1}{W},Instant
Aerial Caravan,1999-10-04,U,6,{4}{U}{U},Creature
Aerial Engineer,2018-07-13,UW,4,{2}{W}{U},Creature
Aerial Extortionist,2022-04-29,W,5,{3}{W}{W},Creature
Aerial Formation,2014-05-02,U,1,{U},Instant
Aerial Guide,2017-07-14,U,3,{2}{U},Creature
Aerial Maneuver,2013-02-01,W,2,{1}{W},Instant
Aerial Modification,2017-01-20,W,5,{4}{W},Enchantment
Aerial Predation,2012-10-05,G,3,{2}{G},Instant
Aerial Responder,2016-09-30,W,3,{1}{W}{W},Creature
Aerial Surveyor,2022-02-18,W,3,{2}{W},Artifact
Aerial Toastmaster,2017-12-08,W,4,{3}{W},Artifact;Creature
Aerial Volley,2015-07-17,G,1,{G},Instant
Aerialephant,2022-10-07,W,4,{3}{W},Creature
Aerie Auxiliary,2024-06-14,W,4,{3}{W},Creature
Aerie Bowmasters,2015-03-27,G,4,{2}{G}{G},Creature
Aerie Mystics,2009-02-06,GUW,5,{4}{W},Creature
Aerie Ouphes,2008-07-25,G,5,{4}{G},Creature
Aerie Worshippers,2014-02-07,U,4,{3}{U},Creature
Aeromoeba,2021-06-18,U,4,{3}{U},Creature
Aeromunculus,2019-01-25,GU,3,{1}{G}{U},Creature
Aeronaut Admiral,2017-01-20,W,4,{3}{W},Creature
Aeronaut Cavalry,2022-11-18,W,5,{4}{W},Creature
Aeronaut Tinkerer,2014-07-18,U,3,{2}{U},Creature
Aeronaut's Wings,2022-11-18,,2,{2},Artifact
"Aesi, Tyrant of Gyre Strait",2020-11-20,GU,6,{4}{G}{U},Creature
Aesthetic Consultation,2004-11-19,B,1,{B},Instant
Aesthir Glider,1996-06-10,,3,{3},Artifact;Creature
Aether Adept,2010-07-16,U,3,{1}{U}{U},Creature
Aether Barrier,2000-02-14,U,3,{2}{U},Enchantment
Aether Burst,2001-10-01,U,2,{1}{U},Instant
Aether Channeler,2022-09-09,U,3,{2}{U},Creature
Aether Charge,2002-10-07,R,5,{4}{R},Enchantment
Aether Chaser,2017-01-20,R,2,{1}{R},Creature
Aether Figment,2009-10-02,U,2,{1}{U},Creature
Aether Flash,1997-06-09,R,4,{2}{R}{R},Enchantment
Aether Gale,2014-11-07,U,5,{3}{U}{U},Sorcery
Aether Gust,2019-07-12,U,2,{1}{U},Instant
Aether Helix,2021-04-23,GU,5,{3}{G}{U},Sorcery
Aether Herder,2017-01-20,G,4,{3}{G},Creature
Aether Hub,2016-09-30,,0,,Land
Aether Inspector,2017-01-20,W,4,{3}{W},Creature
Aether Meltdown,2016-09-30,U,2,{1}{U},Enchantment
Aether Membrane,2007-02-02,R,3,{1}{R}{R},Creature
Aether Mutation,2001-06-04,GU,5,{3}{G}{U},Sorcery
Aether Poisoner,2017-01-20,B,2,{1}{B},Creature
Aether Refinery,2024-06-14,R,6,{4}{R}{R},Artifact
Aether Revolt,2024-06-14,R,4,{2}{R}{R},Enchantment
Aether Rift,2000-10-02,GR,3,{1}{R}{G},Enchantment
Aether Searcher,2014-06-06,,7,{7},Artifact;Creature
Aether Shockwave,2005-06-03,W,4,{3}{W},Instant
Aether Snap,2004-02-06,B,5,{3}{B}{B},Sorcery
Aether Spellbomb,2003-10-02,U,1,{1},Artifact
Aether Spike,2024-06-14,U,2,{1}{U},Instant
Aether Sting,1999-06-07,R,4,{3}{R},Enchantment
Aether Storm,1995-10-01,U,4,{3}{U},Enchantment
Aether Swooper,2017-01-20,U,2,{1}{U},Creature
Aether Syphon,2025-02-14,U,3,{1}{U}{U},Artifact
Aether Theorist,2016-09-30,U,2,{1}{U},Creature
Aether Tide,1998-06-15,U,1,{X}{U},Sorcery
Aether Tradewinds,2010-02-05,U,3,{2}{U},Instant
Aether Tunnel,2018-07-13,U,2,{1}{U},Enchantment
Aether Vial,2004-02-06,,1,{1},Artifact
Aether Web,2006-10-06,G,2,{1}{G},Enchantment
Aetherblade Agent // Gitaxian Mindstinger,2023-04-21,BU,2,{1}{B},Creature
Aetherborn Marauder,2016-09-30,B,4,{3}{B},Creature
Aetherflame Wall,2006-10-06,R,2,{1}{R},Creature
Aetherflux Conduit,2025-02-14,,6,{6},Artifact
Aetherflux Reservoir,2016-09-30,,4,{4},Artifact
Aethergeode Miner,2017-01-20,W,2,{1}{W},Creature
Aetheric Amplifier,2025-02-14,,3,{3},Artifact
Aetherize,2013-02-01,U,4,{3}{U},Instant
Aetherjacket,2025-02-14,,3,{3},Artifact;Creature
Aetherling,2013-05-03,U,6,{4}{U}{U},Creature
Aethermage's Touch,2006-05-05,UW,4,{2}{W}{U},Instant
Aetherplasm,2006-02-03,U,4,{2}{U}{U},Creature
Aethershield Artificer,2018-07-13,W,4,{3}{W},Creature
Aethersnatch,2015-11-13,U,6,{4}{U}{U},Instant
Aethersnipe,2007-10-12,U,6,{5}{U},Creature
Aethersphere Harvester,2017-01-20,,3,{3},Artifact
Aetherspouts,2014-07-18,U,5,{3}{U}{U},Instant
Aethersquall Ancient,2016-09-30,U,7,{5}{U}{U},Creature
Aetherstorm Roc,2016-09-30,W,4,{2}{W}{W},Creature
Aetherstream Leopard,2017-01-20,G,3,{2}{G},Creature
Aethertide Whale,2017-01-20,U,6,{4}{U}{U},Creature
Aethertorch Renegade,2016-09-30,R,3,{2}{R},Creature
Aethertow,2008-05-02,UW,4,{3}{W/U},Instant
Aetherwind Basker,2017-01-20,G,7,{4}{G}{G}{G},Creature
Aetherworks Marvel,2016-09-30,,4,{4},Artifact
"Aeve, Progenitor Ooze",2021-06-18,G,5,{2}{G}{G}{G},Creature
Affa Guard Hound,2010-04-23,W,3,{2}{W},Creature
Affa Protector,2016-01-22,W,3,{2}{W},Creature
Affectionate Indrik,2018-10-05,G,6,{5}{G},Creature
Afflict,2001-10-01,B,3,{2}{B},Instant
Afflicted Deserter // Werewolf Ransacker,2012-02-03,R,4,{3}{R},Creature
Afiya Grove,1996-10-08,G,2,{1}{G},Enchantment
Afterburner Expert,2025-02-14,G,3,{2}{G},Creature
Afterlife,1996-10-08,W,3,{2}{W},Instant
Afterlife Insurance,2024-02-23,BW,2,{1}{W/B},Instant
Aftermath Analyst,2024-02-09,G,2,{1}{G},Creature
Aftershock,1997-10-14,R,4,{2}{R}{R},Sorcery
Agadeem Occultist,2010-02-05,B,3,{2}{B},Creature
"Agadeem's Awakening // Agadeem, the Undercrypt",2020-09-25,B,3,{X}{B}{B}{B},Sorcery
Against All Odds,2023-02-03,W,4,{3}{W},Sorcery
Agate Assault,2024-08-02,R,3,{2}{R},Sorcery
Agate Instigator,2024-08-02,R,2,{1}{R},Creature
Agate-Blade Assassin,2024-08-02,B,2,{1}{B},Creature
Agatha of the Vile Cauldron,2023-09-08,GR,2,{R}{G},Creature
Agatha's Champion,2023-09-08,G,5,{4}{G},Creature
Agatha's Soul Cauldron,2023-09-08,,2,{2},Artifact
Ageless Entity,2004-02-06,G,5,{3}{G}{G},Creature
Ageless Guardian,2021-04-23,W,2,{1}{W},Creature
Ageless Sentinels,2003-05-26,W,4,{3}{W},Creature
Agency Coroner,2024-02-09,B,5,{4}{B},Creature
Agency Outfitter,2024-02-09,U,6,{4}{U}{U},Creature
Agent Frank Horrigan,2024-03-08,BG,7,{5}{B}{G},Creature
Agent of Acquisitions,2014-06-06,,2,{2},Artifact;Creature
Agent of Erebos,2014-05-02,B,4,{3}{B},Enchantment;Creature
Agent of Horizons,2013-09-27,GU,3,{2}{G},Creature
Agent of Masks,2006-02-03,BW,5,{3}{W}{B},Creature
Agent of Raffine,2022-06-02,U,1,{U},Creature
Agent of Shauku,2000-06-05,B,2,{1}{B},Creature
Agent of Stromgald,1996-06-10,BR,1,{R},Creature
Agent of Treachery,2019-07-12,U,7,{5}{U}{U},Creature
Agent of the Fates,2013-09-27,B,3,{1}{B}{B},Creature
Agent of the Iron Throne,2022-06-10,B,3,{2}{B},Enchantment
Agent of the Shadow Thieves,2022-06-10,B,2,{1}{B},Enchantment
Agent's Toolkit,2022-04-29,GU,3,{1}{G}{U},Artifact
Aggravate,2012-05-04,R,5,{3}{R}{R},Instant
Aggravated Assault,2002-10-07,R,3,{2}{R},Enchantment
Aggression,1995-06-03,R,3,{2}{R},Enchantment
Aggressive Biomancy,2024-06-14,GU,2,{X}{X}{G}{U},Sorcery
Aggressive Crag,2019-11-07,RW,0,,Land
Aggressive Detective,2023-02-15,R,4,{3}{R},Creature
Aggressive Instinct,2024-11-15,G,2,{1}{G},Sorcery
Aggressive Mammoth,2018-07-13,G,6,{3}{G}{G}{G},Creature
Aggressive Mining,2014-07-18,R,4,{3}{R},Enchantment
Aggressive Sabotage,2022-09-09,BR,3,{2}{B},Sorcery
Aggressive Urge,2000-10-02,G,2,{1}{G},Instant
Agility,1996-10-08,R,2,{1}{R},Enchantment
Agility Bobblehead,2024-03-08,,3,{3},Artifact
Agitator Ant,2020-04-17,R,3,{2}{R},Creature
Agonasaur Rex,2025-02-14,G,5,{3}{G}{G},Creature
Agonizing Demise,2000-10-02,BR,4,{3}{B},Instant
Agonizing Memories,1997-06-09,B,4,{2}{B}{B},Sorcery
Agonizing Remorse,2020-01-24,B,2,{1}{B},Sorcery
Agonizing Syphon,2019-07-12,B,4,{3}{B},Sorcery
Agony Warp,2008-10-03,BU,2,{U}{B},Instant
Agoraphobia,2013-02-01,U,2,{1}{U},Enchantment
Agoraphobic Phyrexian,2023-02-15,W,5,{4}{W},Creature
"Agrus Kos, Eternal Soldier",2022-12-02,RW,4,{3}{W},Creature
"Agrus Kos, Spirit of Justice",2024-02-09,RW,4,{2}{R}{W},Creature
"Agrus Kos, Wojek Veteran",2005-10-07,RW,5,{3}{R}{W},Creature
Agyrem,2009-09-04,,0,,Plane
Ahn-Crop Champion,2017-04-28,GW,4,{2}{G}{W},Creature
Ahn-Crop Crasher,2017-04-28,R,3,{2}{R},Creature
Ahn-Crop Invader,2019-05-03,R,3,{2}{R},Creature
Aid from the Cowl,2017-01-20,G,5,{3}{G}{G},Enchantment
Aid the Fallen,2019-05-03,B,2,{1}{B},Sorcery
Aim High,2016-04-08,G,2,{1}{G},Instant
Aim for the Head,2021-11-19,B,3,{2}{B},Sorcery
Ainok Artillerist,2015-03-27,G,3,{2}{G},Creature
Ainok Bond-Kin,2014-09-26,W,2,{1}{W},Creature
Ainok Guide,2015-01-23,G,2,{1}{G},Creature
Ainok Survivalist,2015-03-27,G,2,{1}{G},Creature
Ainok Tracker,2014-09-26,R,6,{5}{R},Creature
Air Bladder,2000-02-14,U,1,{U},Enchantment
Air Elemental,1993-08-05,U,5,{3}{U}{U},Creature
Air Marshal,2022-11-18,U,2,{1}{U},Creature
Air Response Unit,2025-02-14,W,3,{2}{W},Artifact
Air Servant,2010-07-16,U,5,{4}{U},Creature
Air-Cult Elemental,2021-07-23,U,6,{4}{U}{U},Creature
Airborne Aid,2002-10-07,U,4,{3}{U},Sorcery
Airdrop Aeronauts,2017-01-20,W,5,{3}{W}{W},Creature
Airdrop Condor,2002-10-07,R,5,{4}{R},Creature
Airlift Chaplain,2022-11-18,W,3,{2}{W},Creature
Airtight Alibi,2024-02-09,G,3,{2}{G},Enchantment
Aisha of Sparks and Smoke,2019-12-02,RW,3,{1}{R}{R},Creature
Aisling Leprechaun,1994-06-01,G,1,{G},Creature
Ajani Fells the Godsire,2024-06-14,W,5,{3}{W}{W},Enchantment
Ajani Goldmane,2007-10-12,W,4,{2}{W}{W},Planeswalker
Ajani Goldmane // Ajani Goldmane,2007-10-12,W,4,{2}{W}{W},Planeswalker
Ajani Steadfast,2014-07-18,W,4,{3}{W},Planeswalker
Ajani Unyielding,2017-01-20,GW,6,{4}{G}{W},Planeswalker
Ajani Vengeant,2008-10-03,RW,4,{2}{R}{W},Planeswalker
Ajani's Aid,2017-01-20,GW,4,{2}{G}{W},Enchantment
Ajani's Chosen,2013-07-19,W,4,{2}{W}{W},Creature
Ajani's Comrade,2017-01-20,G,2,{1}{G},Creature
Ajani's Influence,2018-07-13,W,4,{2}{W}{W},Sorcery
Ajani's Last Stand,2018-07-13,W,4,{2}{W}{W},Enchantment
Ajani's Mantra,2010-07-16,W,2,{1}{W},Enchantment
Ajani's Presence,2014-05-02,W,1,{W},Instant
Ajani's Pridemate,2010-07-16,W,2,{1}{W},Creature
Ajani's Sunstriker,2012-07-13,W,2,{W}{W},Creature
Ajani's Welcome,2018-07-13,W,1,{W},Enchantment
"Ajani, Adversary of Tyrants",2018-07-13,W,4,{2}{W}{W},Planeswalker
"Ajani, Caller of the Pride",2012-07-13,W,3,{1}{W}{W},Planeswalker
"Ajani, Inspiring Leader",2019-07-12,W,6,{4}{W}{W},Planeswalker
"Ajani, Mentor of Heroes",2014-05-02,GW,5,{3}{G}{W},Planeswalker
"Ajani, Nacatl Pariah // Ajani, Nacatl Avenger",2024-06-14,RW,2,{1}{W},Creature
"Ajani, Sleeper Agent",2022-09-09,GW,4,{1}{G}{G/W/P}{W},Planeswalker
"Ajani, Strength of the Pride",2019-07-12,W,4,{2}{W}{W},Planeswalker
"Ajani, Valiant Protector",2017-01-20,GW,6,{4}{G}{W},Planeswalker
"Ajani, Wise Counselor",2018-07-13,W,5,{3}{W}{W},Planeswalker
"Ajani, the Greathearted",2019-05-03,GW,4,{2}{G}{W},Planeswalker
"Akal Pakal, First Among Equals",2023-11-17,U,3,{2}{U},Creature
"Akawalli, the Seething Tower",2023-11-17,BG,3,{1}{B}{G},Creature
"Akim, the Soaring Wind",2020-04-17,RUW,5,{2}{U}{R}{W},Creature
"Akiri, Fearless Voyager",2020-09-25,RW,3,{1}{R}{W},Creature
"Akiri, Line-Slinger",2016-11-11,RW,2,{R}{W},Creature
Akki Avalanchers,2004-10-01,R,1,{R},Creature
Akki Battle Squad,2022-02-18,R,6,{5}{R},Creature
Akki Blizzard-Herder,2005-02-04,R,2,{1}{R},Creature
Akki Coalflinger,2004-10-01,R,3,{1}{R}{R},Creature
Akki Drillmaster,2005-06-03,R,3,{2}{R},Creature
Akki Ember-Keeper,2022-02-18,R,2,{1}{R},Enchantment;Creature
"Akki Lavarunner // Tok-Tok, Volcano Born",2004-10-01,R,4,{3}{R},Creature
Akki Raider,2005-02-04,R,2,{1}{R},Creature
Akki Rockspeaker,2004-10-01,R,2,{1}{R},Creature
Akki Ronin,2022-02-18,R,2,{1}{R},Creature
Akki Scrapchomper,2023-04-21,R,1,{R},Creature
Akki Underling,2005-06-03,R,2,{1}{R},Creature
Akki Underminer,2004-10-01,R,4,{3}{R},Creature
Akki War Paint,2022-02-18,R,1,{R},Enchantment
Akoum,2012-06-01,,0,,Plane
Akoum Battlesinger,2010-02-05,R,2,{1}{R},Creature
Akoum Boulderfoot,2010-04-23,R,6,{4}{R}{R},Creature
Akoum Firebird,2015-10-02,R,4,{2}{R}{R},Creature
Akoum Flameseeker,2016-01-22,R,3,{2}{R},Creature
Akoum Hellhound,2020-09-25,R,1,{R},Creature
Akoum Hellkite,2015-10-02,R,6,{4}{R}{R},Creature
Akoum Refuge,2009-10-02,BR,0,,Land
Akoum Stonewaker,2015-10-02,R,2,{1}{R},Creature
Akoum Warrior // Akoum Teeth,2020-09-25,R,6,{5}{R},Creature
Akrasan Squire,2008-10-03,W,1,{W},Creature
Akroan Conscriptor,2014-02-07,R,5,{4}{R},Creature
Akroan Crusader,2013-09-27,R,1,{R},Creature
Akroan Hoplite,2013-09-27,RW,2,{R}{W},Creature
Akroan Horse,2013-09-27,,4,{4},Artifact;Creature
Akroan Jailer,2015-07-17,W,1,{W},Creature
Akroan Line Breaker,2014-05-02,R,3,{2}{R},Creature
Akroan Mastiff,2014-05-02,W,4,{3}{W},Creature
Akroan Phalanx,2014-02-07,RW,4,{3}{W},Creature
Akroan Sergeant,2015-07-17,R,3,{2}{R},Creature
Akroan Skyguard,2014-02-07,W,2,{1}{W},Creature
Akroma's Blessing,2002-10-07,W,3,{2}{W},Instant
Akroma's Devoted,2003-02-03,W,4,{3}{W},Creature
Akroma's Memorial,2007-05-04,,7,{7},Artifact
Akroma's Vengeance,2002-10-07,W,6,{4}{W}{W},Sorcery
Akroma's Will,2020-11-20,W,4,{3}{W},Instant
"Akroma, Angel of Fury",2007-02-02,R,8,{5}{R}{R}{R},Creature
"Akroma, Angel of Wrath",2003-02-03,W,8,{5}{W}{W}{W},Creature
"Akroma, Angel of Wrath Avatar",2003-01-01,,0,,Vanguard
"Akroma, Vision of Ixidor",2020-11-20,W,7,{5}{W}{W},Creature
Akron Legionnaire,1994-06-01,W,8,{6}{W}{W},Creature
Aku Djinn,1997-02-03,B,5,{3}{B}{B},Creature
Akul the Unrepentant,2024-04-19,BR,4,{B}{B}{R}{R},Creature
"Akuta, Born of Ash",2005-06-03,B,4,{2}{B}{B},Creature
Al-abara's Carpet,1994-06-01,,5,{5},Artifact
Alabaster Dragon,1997-05-01,W,6,{4}{W}{W},Creature
Alabaster Host Intercessor,2023-04-21,W,6,{5}{W},Creature
Alabaster Host Sanctifier,2023-04-21,W,2,{1}{W},Creature
Alabaster Kirin,2014-09-26,W,4,{3}{W},Creature
Alabaster Leech,2000-10-02,W,1,{W},Creature
Alabaster Mage,2011-07-15,W,2,{1}{W},Creature
Alabaster Potion,1994-06-01,W,2,{X}{W}{W},Instant
Alabaster Wall,1999-10-04,W,3,{2}{W},Creature
Alaborn Cavalier,1998-06-24,W,4,{2}{W}{W},Creature
Alaborn Grenadier,1998-06-24,W,2,{W}{W},Creature
Alaborn Musketeer,1998-06-24,W,2,{1}{W},Creature
Alaborn Trooper,1998-06-24,W,3,{2}{W},Creature
Alaborn Veteran,1998-06-24,W,3,{2}{W},Creature
Alaborn Zealot,1998-06-24,W,1,{W},Creature
Alacrian Armory,2025-02-14,W,4,{3}{W},Artifact
Alacrian Jaguar,2025-02-14,G,5,{4}{G},Creature
Aladdin,1993-12-17,R,4,{2}{R}{R},Creature
Aladdin's Lamp,1993-12-17,,10,{10},Artifact
Aladdin's Ring,1993-12-17,,8,{8},Artifact
"Alandra, Sky Dreamer",2022-12-02,U,4,{2}{U}{U},Creature
Alania's Pathmaker,2024-08-02,R,4,{3}{R},Creature
"Alania, Divergent Storm",2024-08-02,RU,5,{3}{U}{R},Creature
Alarum,1996-10-08,W,2,{1}{W},Instant
Alaundo the Seer,2022-06-10,GU,4,{2}{G}{U},Creature
"Alberix, the Trade Planet",2024-08-02,U,4,{2}{U}{U},Enchantment
Albino Troll,1998-10-12,G,2,{1}{G},Creature
"Albiorix, Goose Tyrant // Wild Goose Chase",2024-05-07,GU,3,{1}{G}{U},Creature
Alchemist's Apprentice,2012-05-04,U,2,{1}{U},Creature
Alchemist's Gambit,2021-11-19,RU,3,{1}{R}{R},Sorcery
Alchemist's Gift,2020-07-03,B,1,{B},Instant
Alchemist's Greeting,2016-07-22,R,5,{4}{R},Sorcery
Alchemist's Refuge,2012-05-04,GU,0,,Land
Alchemist's Retrieval,2021-11-19,U,1,{U},Instant
Alchemist's Talent,2024-08-02,R,4,{3}{R},Enchantment
Alchemist's Vial,2015-07-17,,2,{2},Artifact
Alchor's Tomb,1994-06-01,,4,{4},Artifact
Aleatory,1996-10-08,R,2,{1}{R},Instant
"Alela, Artful Provocateur",2019-10-04,BUW,4,{1}{W}{U}{B},Creature
"Alela, Cunning Conqueror",2023-09-08,BU,4,{2}{U}{B},Creature
"Alena, Kessig Trapper",2020-11-20,R,5,{4}{R},Creature
Alert Heedbonder,2020-04-24,GW,3,{1}{G/W}{G/W},Creature
Alert Shu Infantry,1999-05-01,W,3,{2}{W},Creature
Alesha's Vanguard,2015-01-23,B,4,{3}{B},Creature
"Alesha, Who Laughs at Fate",2024-11-15,BR,3,{1}{B}{R},Creature
"Alesha, Who Smiles at Death",2015-01-23,BRW,3,{2}{R},Creature
Alexander Clamilton,2020-02-29,RU,3,{2}{U},Creature
Alexi's Cloak,2000-06-05,U,2,{1}{U},Enchantment
"Alexi, Zephyr Mage",2000-06-05,U,5,{3}{U}{U},Creature
"Alexios, Deimos of Kosmos",2024-07-05,R,4,{3}{R},Creature
Algae Gharial,2008-10-03,G,4,{3}{G},Creature
Alhammarret's Archive,2015-07-17,,5,{5},Artifact
"Alhammarret, High Arbiter",2015-07-17,U,7,{5}{U}{U},Creature
"Alharu, Solemn Ritualist",2020-11-20,W,5,{4}{W},Creature
Ali Baba,1993-12-17,R,1,{R},Creature
Ali from Cairo,1993-12-17,R,4,{2}{R}{R},Creature
Aliban's Tower,1995-10-01,R,2,{1}{R},Instant
"Alibou, Ancient Witness",2021-04-23,RW,5,{3}{R}{W},Artifact;Creature
Aligned Hedron Network,2015-10-02,,4,{4},Artifact
"Alirios, Enraptured",2020-01-24,U,3,{2}{U},Creature
"Alistair, the Brigadier",2023-10-13,GUW,4,{1}{G}{W}{U},Creature
Alive // Well,2013-05-03,GW,5,{3}{G},Sorcery
All Hallow's Eve,1994-06-01,B,4,{2}{B}{B},Sorcery
All Is Dust,2010-04-23,,7,{7},Kindred;Sorcery
All Shall Smolder in My Wake,2010-06-18,,0,,Scheme
All Suns' Dawn,2004-06-04,G,5,{4}{G},Sorcery
All That Glitters,2019-10-04,W,2,{1}{W},Enchantment
All Will Be One,2023-02-03,R,5,{3}{R}{R},Enchantment
All in Good Time,2010-06-18,,0,,Scheme
"All of History, All at Once",2023-10-13,U,4,{2}{U}{U},Sorcery
All-Seeing Arbiter,2022-04-29,U,6,{4}{U}{U},Creature
All-Star Kicker,2024-08-02,R,2,{1}{R},Creature
Allay,1998-06-15,W,2,{1}{W},Instant
Alley Assailant,2024-02-09,B,3,{2}{B},Creature
Alley Evasion,2017-01-20,W,1,{W},Instant
Alley Grifters,1999-10-04,B,3,{1}{B}{B},Creature
Alley Strangler,2017-01-20,B,3,{2}{B},Creature
Alliance of Arms,2011-06-17,W,1,{W},Sorcery
Allied Assault,2020-09-25,W,3,{2}{W},Instant
Allied Reinforcements,2016-01-22,W,4,{3}{W},Sorcery
Allied Strategies,2001-02-05,U,5,{4}{U},Sorcery
Allosaurus Rider,2006-07-21,G,7,{5}{G}{G},Creature
Allosaurus Shepherd,2020-07-17,G,1,{G},Creature
Alloy Animist,2022-11-18,G,1,{G},Creature
Alloy Golem,2000-10-02,,6,{6},Artifact;Creature
Alloy Myr,2011-05-13,,3,{3},Artifact;Creature
Allure of the Unknown,2020-01-24,BR,5,{3}{B}{R},Sorcery
Alluring Scent,1997-05-01,G,3,{1}{G}{G},Sorcery
Alluring Siren,2009-07-17,U,2,{1}{U},Creature
Alluring Suitor // Deadly Dancer,2021-11-19,R,3,{2}{R},Creature
Ally Encampment,2015-10-02,,0,,Land
Almighty Brushwagg,2020-04-24,G,1,{G},Creature
Almost Perfect,2024-03-08,GW,6,{4}{G}{W},Enchantment
Alms,1997-06-09,W,1,{W},Enchantment
Alms Beast,2013-02-01,BW,4,{2}{W}{B},Creature
Alms Collector,2017-08-25,W,4,{3}{W},Creature
Alms of the Vein,2016-04-08,B,3,{2}{B},Sorcery
Aloe Alchemist,2024-04-19,G,2,{1}{G},Creature
"Alora, Cheerful Assassin",2022-07-07,BU,5,{3}{U}{B},Creature
"Alora, Cheerful Mastermind",2022-07-07,UW,5,{3}{W}{U},Creature
"Alora, Cheerful Scout",2022-07-07,GU,5,{3}{G}{U},Creature
"Alora, Cheerful Swashbuckler",2022-07-07,RU,5,{3}{U}{R},Creature
"Alora, Cheerful Thief",2022-07-07,U,5,{3}{U}{U},Creature
"Alora, Merry Thief",2022-06-10,U,3,{2}{U},Creature
"Alora, Rogue Companion",2022-07-07,U,4,{3}{U},Creature
Alpha Authority,2013-02-01,G,2,{1}{G},Enchantment
Alpha Brawl,2012-02-03,R,8,{6}{R}{R},Sorcery
Alpha Deathclaw,2024-03-08,BG,6,{4}{B}{G},Creature
Alpha Guard,2022-10-07,G,2,{1}{G},Creature
Alpha Kavu,2001-02-05,G,3,{2}{G},Creature
Alpha Myr,2003-10-02,,2,{2},Artifact;Creature
Alpha Status,2003-05-26,G,3,{2}{G},Enchantment
Alpha Tyrranax,2010-10-01,G,6,{4}{G}{G},Creature
Alpine Grizzly,2014-09-26,G,3,{2}{G},Creature
Alpine Guide,2019-06-14,R,3,{2}{R},Creature
Alpine Houndmaster,2020-07-03,RW,2,{R}{W},Creature
Alpine Meadow,2021-02-05,RW,0,,Land
Alpine Moon,2018-07-13,R,1,{R},Enchantment
Alpine Watchdog,2020-07-03,W,2,{1}{W},Creature
"Alquist Proft, Master Sleuth",2024-02-09,UW,3,{1}{W}{U},Creature
Alrund's Epiphany,2021-02-05,U,7,{5}{U}{U},Sorcery
"Alrund, God of the Cosmos // Hakka, Whispering Raven",2021-02-05,U,5,{3}{U}{U},Creature
Alseid of Life's Bounty,2020-01-24,W,1,{W},Enchantment;Creature
Altac Bloodseeker,2014-07-18,R,2,{1}{R},Creature
"Altanak, the Thrice-Called",2024-09-27,G,7,{5}{G}{G},Creature
Altar Golem,2008-07-25,,7,{7},Artifact;Creature
Altar of Bhaal // Bone Offering,2022-06-10,B,2,{1}{B},Artifact
Altar of Bone,1995-06-03,GW,2,{G}{W},Sorcery
Altar of Dementia,1997-10-14,,2,{2},Artifact
